,DecsionTree,Logistic,KNN,RandomForest,RandomForest_classimabalnce,DTC_classimabalnce,AdaBoost,Metric
0,99.95276334435522,95.05831910177682,95.21092983539843,99.09523636495767,99.12067148722794,99.95276334435522,95.1600595908579,Trainaccuracy
1,99.0377498149519,0.1480384900074019,5.255366395262769,81.79126572908957,83.27165062916359,100.0,2.146558105107328,Trainrecall
2,92.31216392966138,95.43670978055515,95.11698880976603,95.64016858014823,95.52390640895219,93.19866298503125,95.40764423775614,Testaccuracy
3,31.428571428571427,0.31746031746031744,0.9523809523809524,10.158730158730158,7.936507936507936,26.34920634920635,1.2698412698412698,Testrecall
