,DecsionTree,Logistic,KNN,RandomForest,RandomForest_classimabalnce,DTC_classimabalnce,AdaBoost,Metric
0,98.94361715667557,94.41262568410335,94.32353315514828,97.96359933816979,97.8363242968054,98.40906198294515,94.19625811378388,Trainaccuracy
1,82.37885462555066,5.947136563876652,5.726872246696035,69.8237885462555,80.83700440528634,100.0,1.9823788546255507,Trainrecall
2,89.56743002544529,93.33333333333333,92.92620865139949,92.56997455470739,92.16284987277353,88.54961832061069,93.12977099236642,Testaccuracy
3,12.878787878787879,5.303030303030303,0.7575757575757576,5.303030303030303,8.333333333333332,12.878787878787879,3.0303030303030303,Testrecall
